datetime,temp,humidity,precip,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility
2026-02-13 15:00:00,27.4,83.72,0.0,28.1,21.2,29.5,1009.0,99.5,24.1
2026-02-13 16:00:00,27.4,85.74,0.0,27.4,20.9,24.1,1008.0,96.4,24.1
2026-02-13 17:00:00,27.4,86.77,0.0,27.0,19.8,24.0,1009.0,84.1,24.1
2026-02-13 18:00:00,27.2,88.32,0.0,25.2,20.9,27.1,1009.0,89.8,24.1
2026-02-13 19:00:00,27.4,86.77,0.0,23.8,19.4,39.5,1010.0,98.0,24.1
2026-02-13 20:00:00,27.5,85.24,0.0,22.7,19.4,49.2,1011.0,100.0,24.1
2026-02-13 21:00:00,27.5,84.73,0.0,23.4,20.9,54.6,1012.0,100.0,24.1
2026-02-13 22:00:00,27.2,85.72,0.0,23.8,22.0,55.4,1011.0,98.3,24.1
2026-02-13 23:00:00,27.0,86.22,0.0,24.1,21.6,53.1,1011.0,98.0,24.1
2026-02-14 00:00:00,26.8,86.72,0.0,24.5,21.6,51.0,1011.0,96.9,24.1
2026-02-14 01:00:00,26.6,87.22,0.0,25.9,22.3,54.1,1011.0,94.9,24.1
2026-02-14 02:00:00,26.4,88.26,0.0,27.4,23.0,56.6,1010.0,79.6,24.1
2026-02-14 03:00:00,26.4,88.26,0.0,29.5,23.4,55.9,1010.0,65.4,24.1
2026-02-14 04:00:00,26.4,87.73,0.0,30.2,23.8,53.5,1010.0,34.0,24.1
2026-02-14 05:00:00,26.4,87.2,0.0,30.6,24.8,53.7,1010.0,25.9,24.1
2026-02-14 06:00:00,26.4,86.16,0.0,31.3,22.7,46.8,1011.0,10.2,24.1
2026-02-14 07:00:00,26.5,85.65,0.0,31.0,21.2,46.7,1011.0,5.3,24.1
2026-02-14 08:00:00,26.5,85.65,0.0,28.8,20.5,46.5,1012.0,9.5,24.1
2026-02-14 09:00:00,26.6,85.66,0.0,27.0,20.5,44.3,1012.0,13.8,24.1
2026-02-14 10:00:00,26.7,85.16,0.0,28.1,19.4,44.4,1012.0,26.7,24.1
2026-02-14 11:00:00,26.8,84.66,0.0,31.3,18.7,39.9,1012.0,35.9,24.1
2026-02-14 12:00:00,27.0,84.18,0.0,25.9,16.9,34.1,1011.0,30.1,24.1
2026-02-14 13:00:00,27.3,83.7,0.0,22.3,14.0,36.0,1010.0,43.2,24.1
2026-02-14 14:00:00,27.6,82.74,0.0,19.8,14.0,49.4,1009.0,86.3,18.1
2026-02-14 15:00:00,27.7,82.75,0.1,24.1,16.2,67.1,1009.0,90.4,8.5
2026-02-14 16:00:00,27.7,83.25,0.0,23.0,18.7,79.0,1009.0,83.9,7.6
2026-02-14 17:00:00,27.6,83.74,0.0,23.8,18.0,80.2,1009.0,69.9,7.5
2026-02-14 18:00:00,27.3,84.71,0.0,23.0,15.5,73.4,1010.0,79.1,8.1
2026-02-14 19:00:00,27.2,85.21,0.0,20.5,15.5,68.0,1011.0,89.7,23.2
2026-02-14 20:00:00,27.2,84.7,0.0,18.7,16.2,67.1,1012.0,91.2,24.1
2026-02-14 21:00:00,27.0,85.19,0.2,21.6,15.1,69.9,1012.0,96.4,24.1
2026-02-14 22:00:00,26.9,84.16,0.1,19.4,14.0,65.8,1012.0,97.1,24.1
2026-02-14 23:00:00,26.8,84.66,0.0,14.8,14.8,60.9,1013.0,97.7,24.1
2026-02-15 00:00:00,26.6,85.66,0.0,11.9,16.9,57.4,1012.0,86.9,24.1
2026-02-15 01:00:00,26.6,85.66,0.0,14.0,19.1,57.3,1011.0,65.7,24.1
2026-02-15 02:00:00,26.5,86.69,0.0,18.4,19.8,56.2,1010.0,69.0,24.1
2026-02-15 03:00:00,26.4,87.2,0.0,26.6,20.9,56.3,1011.0,78.3,24.1
2026-02-15 04:00:00,26.3,88.25,0.0,27.7,21.6,61.6,1010.0,79.7,24.1
2026-02-15 05:00:00,26.3,87.72,0.0,27.7,21.2,67.0,1011.0,80.4,24.1
2026-02-15 06:00:00,26.5,86.17,0.0,27.4,20.2,64.9,1011.0,81.0,24.1
2026-02-15 07:00:00,26.5,86.17,0.0,27.4,19.8,68.2,1012.0,74.7,24.1
2026-02-15 08:00:00,26.5,86.17,0.0,26.3,18.4,70.0,1012.0,67.7,24.1
2026-02-15 09:00:00,26.6,85.66,0.0,24.1,17.3,69.4,1013.0,75.0,24.1
2026-02-15 10:00:00,26.7,84.65,0.0,22.0,16.9,65.6,1013.0,86.3,24.1
2026-02-15 11:00:00,27.0,82.67,0.0,21.6,16.6,57.4,1012.0,96.0,24.1
2026-02-15 12:00:00,27.3,80.74,0.0,20.5,14.4,47.5,1011.0,98.6,24.1
2026-02-15 13:00:00,27.5,80.77,0.0,18.0,12.2,27.5,1010.0,98.5,24.1
2026-02-15 14:00:00,27.5,82.23,0.0,17.6,13.0,10.1,1010.0,99.0,24.1
2026-02-15 15:00:00,27.5,83.23,0.0,18.0,13.7,3.8,1009.0,100.0,24.1
2026-02-15 16:00:00,27.4,85.23,0.0,18.4,14.0,6.8,1009.0,98.9,23.2
2026-02-15 17:00:00,27.3,87.28,0.0,18.7,14.4,14.8,1009.0,100.0,24.1
2026-02-15 18:00:00,27.6,84.24,0.0,20.5,15.1,25.0,1010.0,98.5,24.1
2026-02-15 19:00:00,27.7,82.75,0.0,22.3,16.9,46.1,1011.0,99.5,24.1
2026-02-15 20:00:00,27.8,80.32,0.0,25.6,19.8,61.6,1011.0,95.6,24.1
2026-02-15 21:00:00,27.6,80.78,0.0,28.4,20.9,62.8,1012.0,93.1,24.1
2026-02-15 22:00:00,27.3,81.72,0.0,28.4,20.9,54.0,1012.0,41.4,24.1
2026-02-15 23:00:00,27.0,83.67,0.0,29.5,23.0,48.5,1011.0,33.6,24.1
2026-02-16 00:00:00,26.7,85.16,0.0,31.0,24.5,48.7,1011.0,70.9,24.1
2026-02-16 01:00:00,26.4,86.68,0.0,33.5,24.8,50.4,1010.0,61.7,24.1
2026-02-16 02:00:00,26.3,86.67,0.0,34.2,25.2,51.0,1010.0,65.8,24.1
2026-02-16 03:00:00,26.1,87.7,0.0,33.5,25.2,51.8,1010.0,78.4,24.1
2026-02-16 04:00:00,26.1,87.7,0.0,33.1,24.8,53.4,1010.0,97.7,24.1
2026-02-16 05:00:00,26.1,87.18,0.0,32.8,24.5,54.5,1010.0,96.1,24.1
2026-02-16 06:00:00,26.2,85.62,0.0,32.4,22.3,55.0,1011.0,96.7,24.1
2026-02-16 07:00:00,26.3,85.12,0.0,31.7,23.4,55.3,1011.0,89.3,24.1
2026-02-16 08:00:00,26.3,84.1,0.0,31.7,24.5,56.9,1012.0,89.9,24.1
2026-02-16 09:00:00,26.4,82.6,0.0,31.3,23.0,55.2,1012.0,86.2,24.1
2026-02-16 10:00:00,26.5,82.11,0.0,29.2,20.5,50.6,1012.0,63.3,24.1
2026-02-16 11:00:00,26.7,81.64,0.0,26.6,18.7,48.8,1011.0,48.8,24.1
2026-02-16 12:00:00,26.8,82.15,0.0,22.3,15.1,36.4,1010.0,45.1,24.1
2026-02-16 13:00:00,26.8,83.65,0.0,19.1,13.7,16.4,1010.0,23.5,24.1
2026-02-16 14:00:00,26.9,84.16,0.0,20.5,14.8,359.6,1009.0,18.0,24.1
2026-02-16 15:00:00,27.0,84.68,0.0,22.3,16.9,359.6,1008.0,19.6,24.1
2026-02-16 16:00:00,27.2,85.21,0.0,23.4,17.3,4.1,1009.0,31.0,24.0
2026-02-16 17:00:00,27.2,86.24,0.0,23.8,18.0,15.4,1009.0,32.7,24.1
2026-02-16 18:00:00,27.6,85.25,0.0,25.6,21.2,30.7,1009.0,31.2,15.2
2026-02-16 19:00:00,27.4,84.72,0.1,31.3,25.2,45.6,1010.0,64.9,22.4
2026-02-16 20:00:00,27.4,83.22,0.1,36.0,27.0,55.8,1011.0,80.2,17.1
2026-02-16 21:00:00,27.2,83.69,0.0,37.4,26.6,61.0,1011.0,82.3,24.1
2026-02-16 22:00:00,27.0,84.68,0.0,37.1,25.9,61.7,1011.0,62.3,24.1
2026-02-16 23:00:00,26.9,84.67,0.0,34.6,25.2,60.6,1011.0,58.2,24.1
2026-02-17 00:00:00,26.7,85.67,0.0,32.0,25.2,58.9,1011.0,47.8,24.1
2026-02-17 01:00:00,26.6,86.18,0.0,30.2,24.5,58.5,1010.0,46.2,24.1
2026-02-17 02:00:00,26.4,87.2,0.0,28.1,24.8,58.8,1010.0,37.0,24.1
2026-02-17 03:00:00,26.3,87.72,0.1,32.4,24.5,61.7,1009.0,23.0,24.1
2026-02-17 04:00:00,26.3,87.19,0.0,32.0,22.7,63.4,1010.0,27.4,24.1
2026-02-17 05:00:00,26.3,87.19,0.0,30.2,21.2,63.4,1010.0,55.9,24.1
2026-02-17 06:00:00,26.7,85.16,0.0,27.7,18.0,63.8,1011.0,76.6,24.1
2026-02-17 07:00:00,26.8,85.17,0.1,27.4,19.8,66.0,1011.0,94.4,24.1
2026-02-17 08:00:00,26.9,84.67,0.1,29.2,22.3,63.9,1012.0,91.6,24.1
2026-02-17 09:00:00,27.0,84.18,0.0,30.6,23.8,59.1,1012.0,90.1,24.1
2026-02-17 10:00:00,27.1,83.18,0.0,32.8,24.5,55.9,1012.0,65.5,24.1
2026-02-17 11:00:00,27.3,81.23,0.0,31.7,23.4,50.3,1012.0,19.9,24.1
2026-02-17 12:00:00,27.5,79.8,0.0,29.5,22.3,43.3,1011.0,43.6,24.1
2026-02-17 13:00:00,27.7,79.35,0.0,27.4,20.5,36.7,1011.0,39.0,24.1
2026-02-17 14:00:00,27.7,80.31,0.0,26.3,18.7,29.3,1010.0,39.0,24.1
2026-02-17 15:00:00,27.7,81.28,0.0,23.4,18.0,20.9,1009.0,52.0,24.1
2026-02-17 16:00:00,27.7,82.26,0.0,24.1,19.1,17.6,1009.0,38.1,24.1
2026-02-17 17:00:00,27.8,82.27,0.0,25.6,20.9,22.5,1010.0,15.6,24.1
2026-02-17 18:00:00,27.9,81.3,0.0,29.5,24.1,30.2,1010.0,38.6,24.1
2026-02-17 19:00:00,27.9,79.85,0.0,33.8,27.4,39.0,1011.0,69.4,24.1
2026-02-17 20:00:00,27.7,76.99,0.0,38.5,28.8,42.7,1011.0,47.5,24.1
2026-02-17 21:00:00,27.3,76.0,0.0,42.1,31.3,43.3,1012.0,35.6,24.1
2026-02-17 22:00:00,26.9,77.34,0.0,42.8,32.8,45.2,1012.0,33.9,24.1
2026-02-17 23:00:00,26.6,78.72,0.0,43.2,33.8,46.7,1012.0,35.8,24.1
2026-02-18 00:00:00,26.4,80.14,0.0,42.8,34.6,48.3,1012.0,79.7,24.1
2026-02-18 01:00:00,26.3,80.61,0.0,42.5,33.5,46.3,1011.0,98.9,24.1
2026-02-18 02:00:00,26.2,81.58,0.0,42.1,33.1,45.1,1010.0,100.0,24.1
2026-02-18 03:00:00,26.1,81.57,0.0,43.6,32.4,44.7,1010.0,100.0,24.1
2026-02-18 04:00:00,26.1,80.59,0.0,42.8,31.7,43.2,1011.0,95.6,24.1
2026-02-18 05:00:00,26.1,79.13,0.0,41.8,31.0,42.1,1011.0,91.2,24.1
2026-02-18 06:00:00,26.3,79.64,0.0,40.3,29.2,43.4,1012.0,63.7,24.1
2026-02-18 07:00:00,26.3,79.64,0.0,40.3,30.2,43.4,1012.0,77.9,24.1
2026-02-18 08:00:00,26.4,78.69,0.0,40.7,31.7,40.4,1013.0,79.2,24.1
2026-02-18 09:00:00,26.6,76.83,0.0,41.8,32.4,38.2,1013.0,98.5,24.1
2026-02-18 10:00:00,26.7,76.84,0.0,41.8,32.0,38.0,1013.0,99.9,24.1
2026-02-18 11:00:00,26.9,76.87,0.0,41.0,32.0,36.9,1013.0,57.1,24.1
2026-02-18 12:00:00,27.2,75.07,0.0,39.6,31.0,34.9,1012.0,45.8,24.1
2026-02-18 13:00:00,27.7,72.02,0.0,39.6,29.5,31.7,1012.0,92.1,24.1
2026-02-18 14:00:00,28.0,71.2,0.0,38.9,27.7,28.6,1011.0,100.0,19.6
2026-02-18 15:00:00,27.9,73.83,0.0,35.3,26.3,23.4,1011.0,99.5,17.9
2026-02-18 16:00:00,27.8,77.01,0.0,34.6,27.7,20.7,1011.0,99.1,24.1
2026-02-18 17:00:00,27.8,77.94,0.0,37.1,29.9,25.5,1011.0,99.9,19.3
2026-02-18 18:00:00,27.6,76.98,0.1,40.3,30.6,32.6,1012.0,99.8,22.7
2026-02-18 19:00:00,27.4,76.95,0.1,42.8,29.9,37.5,1012.0,100.0,10.0
2026-02-18 20:00:00,27.3,77.4,0.1,45.0,32.4,38.9,1013.0,100.0,4.9
2026-02-18 21:00:00,27.3,77.4,0.0,46.1,34.2,36.7,1013.0,100.0,24.1
2026-02-18 22:00:00,27.1,78.79,0.0,46.1,35.6,37.2,1013.0,100.0,22.8
2026-02-18 23:00:00,26.9,80.2,0.0,47.2,36.7,42.3,1013.0,100.0,24.1
2026-02-19 00:00:00,26.7,81.64,0.1,47.5,35.3,46.9,1013.0,100.0,24.1
2026-02-19 01:00:00,26.5,82.61,0.1,46.4,34.2,51.0,1013.0,100.0,24.1
2026-02-19 02:00:00,26.3,83.59,0.1,45.4,33.5,53.2,1012.0,100.0,24.1
2026-02-19 03:00:00,26.3,83.09,0.1,45.0,34.2,54.0,1012.0,99.0,24.1
2026-02-19 04:00:00,26.3,82.59,0.0,46.1,35.3,55.1,1012.0,100.0,24.1
2026-02-19 05:00:00,26.4,81.61,0.0,49.3,37.4,56.9,1012.0,100.0,24.1
2026-02-19 06:00:00,26.4,80.62,0.0,52.9,36.0,58.3,1013.0,99.6,24.1
2026-02-19 07:00:00,26.5,79.67,0.0,54.4,37.4,55.3,1013.0,100.0,24.1
2026-02-19 08:00:00,25.9,73.95,0.0,28.4,20.5,67.8,1014.0,100.0,24.1
2026-02-19 09:00:00,25.9,73.95,0.0,29.2,21.6,59.2,1015.0,100.0,24.1
2026-02-19 10:00:00,25.9,74.4,0.0,29.5,21.6,59.6,1015.0,100.0,24.1
2026-02-19 11:00:00,26.0,74.88,0.0,31.7,22.0,58.1,1014.0,100.0,24.1
2026-02-19 12:00:00,26.2,74.0,0.0,32.0,22.7,55.6,1013.0,100.0,24.1
2026-02-19 13:00:00,26.1,74.43,0.0,30.6,20.2,53.2,1013.0,100.0,24.1
2026-02-19 14:00:00,26.5,71.81,0.0,27.0,19.4,65.1,1012.0,100.0,24.1
2026-02-19 15:00:00,26.3,72.22,0.0,19.4,14.8,73.4,1012.0,100.0,24.1
2026-02-19 16:00:00,26.2,72.2,0.0,18.0,14.0,45.5,1012.0,100.0,24.1
2026-02-19 17:00:00,26.0,73.96,0.0,19.1,15.5,38.2,1012.0,100.0,24.1
2026-02-19 18:00:00,26.1,73.98,0.0,22.7,17.6,49.1,1013.0,100.0,24.1
2026-02-19 19:00:00,26.3,74.01,0.0,23.4,18.0,58.8,1014.0,100.0,24.1
2026-02-19 20:00:00,26.3,74.47,0.0,26.3,18.0,64.2,1014.0,100.0,24.1
2026-02-19 21:00:00,26.1,73.98,0.0,24.1,17.3,63.6,1014.0,100.0,24.1
2026-02-19 22:00:00,26.0,73.06,0.0,23.8,16.9,63.4,1014.0,100.0,24.1
2026-02-19 23:00:00,25.8,73.93,0.0,23.8,17.6,63.0,1014.0,100.0,24.1
2026-02-20 00:00:00,25.7,74.37,0.0,22.7,16.6,61.0,1014.0,100.0,24.1
2026-02-20 01:00:00,25.6,74.81,0.0,20.9,15.5,59.6,1013.0,100.0,24.1
2026-02-20 02:00:00,25.5,75.26,0.0,19.8,14.8,53.3,1013.0,100.0,24.1
2026-02-20 03:00:00,25.4,75.24,0.0,19.4,14.8,54.8,1012.0,100.0,24.1
2026-02-20 04:00:00,25.4,76.17,0.0,20.5,16.2,47.5,1012.0,100.0,24.1
2026-02-20 05:00:00,25.3,77.1,0.0,19.8,16.6,51.1,1012.0,98.9,24.1
2026-02-20 06:00:00,25.3,77.58,0.0,16.9,14.4,62.4,1013.0,100.0,24.1
2026-02-20 07:00:00,25.4,77.59,0.0,14.4,11.9,71.1,1014.0,100.0,24.1
2026-02-20 08:00:00,25.6,77.62,0.0,13.3,11.2,67.6,1014.0,100.0,24.1
2026-02-20 09:00:00,25.8,76.7,0.0,15.5,12.6,58.0,1014.0,100.0,24.1
2026-02-20 10:00:00,25.8,76.24,0.0,16.2,12.2,46.8,1014.0,100.0,24.1
2026-02-20 11:00:00,26.4,73.58,0.0,18.0,14.0,36.0,1013.0,100.0,24.1
2026-02-20 12:00:00,26.6,73.16,0.0,18.4,16.6,27.3,1012.0,100.0,24.1
2026-02-20 13:00:00,26.6,73.61,0.0,17.6,14.4,19.8,1011.0,100.0,24.1
2026-02-20 14:00:00,27.2,70.62,0.0,16.9,10.4,18.5,1011.0,89.3,24.1
2026-02-20 15:00:00,27.0,71.46,0.1,17.6,10.4,18.4,1011.0,100.0,24.1
2026-02-20 16:00:00,26.8,74.1,0.0,18.7,11.5,43.2,1011.0,100.0,23.5
2026-02-20 17:00:00,26.6,75.89,0.1,18.0,11.2,65.3,1011.0,100.0,24.1
2026-02-20 18:00:00,26.0,78.15,0.1,14.4,10.1,77.3,1012.0,100.0,24.1
2026-02-20 19:00:00,26.0,78.15,0.1,14.0,9.0,60.7,1012.0,100.0,24.1
2026-02-20 20:00:00,26.0,80.57,0.0,20.2,16.9,46.8,1013.0,100.0,19.7
2026-02-20 21:00:00,26.0,81.06,0.0,22.0,19.8,51.8,1013.0,100.0,24.1
2026-02-20 22:00:00,25.8,81.53,0.0,23.0,21.6,50.4,1013.0,100.0,18.9
2026-02-20 23:00:00,25.6,82.51,0.2,24.8,23.0,41.5,1012.0,93.0,24.1
2026-02-21 00:00:00,25.4,82.99,0.0,25.6,23.0,41.8,1012.0,54.7,24.1
2026-02-21 01:00:00,25.3,82.97,0.0,23.0,20.9,46.2,1011.0,76.9,24.1
2026-02-21 02:00:00,25.2,82.46,0.0,15.8,14.8,56.8,1011.0,18.8,24.1
2026-02-21 03:00:00,25.0,82.43,0.0,12.2,11.5,58.2,1011.0,99.7,24.1
2026-02-21 04:00:00,25.0,82.43,0.0,12.6,11.5,65.4,1010.0,78.4,24.1
2026-02-21 05:00:00,24.9,82.42,0.0,12.6,10.8,58.3,1010.0,32.5,24.1
2026-02-21 06:00:00,24.9,82.42,0.0,13.0,11.5,50.2,1011.0,69.2,24.1
2026-02-21 07:00:00,25.3,81.47,0.0,15.1,13.7,44.0,1011.0,100.0,24.1
2026-02-21 08:00:00,25.7,80.04,0.0,24.5,22.3,38.1,1011.0,100.0,24.1
2026-02-21 09:00:00,26.2,77.71,0.0,27.4,25.6,38.7,1011.0,100.0,24.1
2026-02-21 10:00:00,26.5,75.88,0.0,25.9,24.8,37.9,1011.0,69.4,24.1
2026-02-21 11:00:00,26.7,74.99,0.0,23.0,22.3,35.2,1010.0,86.2,24.1
2026-02-21 12:00:00,26.7,75.45,0.0,20.5,21.2,32.8,1009.0,55.6,24.1
2026-02-21 13:00:00,26.8,75.46,0.0,18.4,20.5,26.8,1008.0,96.4,24.1
2026-02-21 14:00:00,27.0,75.96,0.0,19.1,20.5,24.5,1008.0,38.5,24.1
2026-02-21 15:00:00,27.1,76.44,0.0,20.2,19.1,23.9,1007.0,84.4,24.1
2026-02-21 16:00:00,27.0,77.82,0.1,19.8,16.6,16.3,1007.0,58.7,24.1
2026-02-21 17:00:00,26.6,81.14,0.5,20.9,17.3,14.2,1007.0,54.4,4.9
2026-02-21 18:00:00,26.0,84.07,0.8,22.7,19.1,30.2,1008.0,69.0,23.2
2026-02-21 19:00:00,25.9,84.06,0.4,25.6,22.3,36.9,1008.0,51.8,22.8
2026-02-21 20:00:00,25.7,85.58,0.3,27.4,23.4,39.6,1009.0,99.6,12.6
2026-02-21 21:00:00,25.6,85.57,0.0,32.8,28.8,35.7,1010.0,100.0,19.9
2026-02-21 22:00:00,25.6,85.05,0.3,33.5,30.6,34.5,1010.0,63.0,19.2
2026-02-21 23:00:00,25.4,85.55,0.7,32.8,29.5,36.8,1010.0,100.0,22.4
2026-02-22 00:00:00,25.2,86.57,0.7,31.0,27.0,37.9,1009.0,100.0,13.6
2026-02-22 01:00:00,25.1,87.09,0.7,30.6,26.6,36.3,1009.0,100.0,18.6
2026-02-22 02:00:00,25.2,86.57,0.7,33.1,27.4,34.7,1008.0,97.6,10.1
2026-02-22 03:00:00,25.2,87.1,0.0,35.6,27.7,33.4,1008.0,100.0,8.6
2026-02-22 04:00:00,25.3,86.06,1.3,37.4,28.8,31.1,1008.0,95.4,10.2
2026-02-22 05:00:00,25.5,85.04,0.9,38.9,30.6,28.3,1008.0,67.6,17.3
2026-02-22 06:00:00,25.5,85.04,0.4,39.2,31.0,29.3,1009.0,99.5,21.8
2026-02-22 07:00:00,25.6,84.53,0.5,40.0,31.3,27.7,1009.0,97.0,20.3
2026-02-22 08:00:00,25.9,83.04,0.3,39.6,31.3,27.9,1010.0,100.0,24.1
2026-02-22 09:00:00,25.9,83.04,0.0,41.4,31.7,29.3,1010.0,100.0,24.1
2026-02-22 10:00:00,25.8,84.05,0.2,42.5,31.3,24.7,1010.0,100.0,23.4
2026-02-22 11:00:00,26.2,82.58,0.6,44.3,32.8,26.1,1010.0,100.0,23.1
2026-02-22 12:00:00,26.2,82.58,0.3,46.1,34.9,30.4,1009.0,100.0,23.8
2026-02-22 13:00:00,25.8,85.59,0.2,43.9,33.8,27.9,1008.0,100.0,16.7
2026-02-22 14:00:00,25.6,86.61,0.4,45.7,35.3,28.4,1007.0,100.0,16.1
2026-02-22 15:00:00,25.3,88.7,0.0,42.5,33.5,42.2,1007.0,100.0,19.3
2026-02-22 16:00:00,25.1,88.15,0.2,34.9,27.4,54.2,1007.0,100.0,18.5
2026-02-22 17:00:00,24.6,88.64,0.4,36.0,24.8,71.7,1007.0,100.0,19.0
2026-02-22 18:00:00,24.5,89.18,0.3,34.9,25.6,67.4,1007.0,100.0,24.1
2026-02-22 19:00:00,24.9,86.02,0.0,37.8,25.6,66.6,1008.0,100.0,24.1
2026-02-22 20:00:00,25.1,83.97,0.0,33.5,22.3,63.2,1009.0,100.0,24.1
2026-02-22 21:00:00,25.1,84.48,0.0,27.0,19.1,58.8,1009.0,100.0,24.1
2026-02-22 22:00:00,25.0,84.99,0.0,18.7,13.7,55.9,1009.0,100.0,24.1
2026-02-22 23:00:00,25.1,85.0,0.0,15.1,11.2,58.1,1009.0,99.1,24.1
2026-02-23 00:00:00,25.1,85.52,0.1,14.8,11.2,67.9,1009.0,54.0,24.1
2026-02-23 01:00:00,24.9,86.54,0.2,16.2,12.2,75.1,1008.0,77.4,17.4
2026-02-23 02:00:00,24.9,86.02,0.3,17.6,13.0,78.6,1008.0,73.9,24.1
2026-02-23 03:00:00,25.0,86.03,0.0,16.9,13.0,73.0,1007.0,100.0,24.1
2026-02-23 04:00:00,25.1,86.04,0.2,16.6,12.2,68.0,1007.0,100.0,24.1
2026-02-23 05:00:00,25.2,85.01,0.1,16.9,11.9,60.1,1008.0,88.4,24.1
2026-02-23 06:00:00,25.3,84.5,0.1,20.2,13.3,60.8,1008.0,76.8,24.1
2026-02-23 07:00:00,25.6,83.51,0.1,22.0,14.8,67.4,1009.0,94.0,24.1
2026-02-23 08:00:00,25.9,83.04,0.1,20.5,14.8,66.9,1010.0,21.2,23.0
2026-02-23 09:00:00,26.3,82.09,0.0,21.2,15.8,75.7,1010.0,50.8,15.2
2026-02-23 10:00:00,26.4,82.1,0.4,24.1,17.6,70.0,1010.0,90.6,24.1
2026-02-23 11:00:00,26.6,80.65,0.0,22.7,17.6,56.4,1010.0,79.8,24.1
2026-02-23 12:00:00,26.0,84.07,0.0,18.7,13.3,50.2,1009.0,95.0,24.1
2026-02-23 13:00:00,26.4,82.1,0.0,19.8,14.0,37.2,1008.0,73.5,24.1
2026-02-23 14:00:00,27.1,78.79,0.0,20.2,14.0,30.0,1007.0,90.1,24.1
2026-02-23 15:00:00,27.4,77.41,0.0,20.2,13.3,35.6,1007.0,84.5,24.1
2026-02-23 16:00:00,27.5,77.9,0.1,22.7,16.2,43.1,1007.0,98.0,24.1
2026-02-23 17:00:00,27.4,80.27,0.0,19.4,11.5,52.3,1007.0,79.7,24.1
2026-02-23 18:00:00,26.9,83.16,0.0,11.2,9.7,43.6,1007.0,80.0,24.1
2026-02-23 19:00:00,26.9,83.16,0.0,14.8,12.6,49.1,1008.0,95.1,24.1
2026-02-23 20:00:00,26.9,83.16,0.1,18.0,13.0,58.7,1009.0,21.6,24.1
2026-02-23 21:00:00,27.0,83.17,0.0,28.1,17.3,76.0,1010.0,5.0,24.1
2026-02-23 22:00:00,26.6,84.64,0.1,33.1,23.8,78.5,1010.0,66.6,22.1
2026-02-23 23:00:00,26.4,85.64,0.1,33.5,24.8,81.0,1010.0,5.0,24.1
2026-02-24 00:00:00,26.2,86.14,0.1,33.8,24.1,78.8,1009.0,5.0,15.8
2026-02-24 01:00:00,26.0,86.64,0.4,34.2,24.1,79.8,1009.0,5.8,24.1
2026-02-24 02:00:00,25.9,86.63,0.1,34.2,23.8,76.7,1008.0,5.0,24.1
2026-02-24 03:00:00,25.9,86.11,0.0,33.5,23.0,77.6,1008.0,2.9,24.1
2026-02-24 04:00:00,25.8,86.63,0.0,33.8,23.8,77.0,1008.0,2.9,24.1
2026-02-24 05:00:00,25.7,87.14,0.0,34.2,24.5,75.7,1008.0,5.0,24.1
2026-02-24 06:00:00,25.8,86.1,0.1,34.2,24.1,75.7,1009.0,5.8,24.1
2026-02-24 07:00:00,26.1,84.59,0.0,33.5,23.4,75.5,1010.0,7.1,24.1
2026-02-24 08:00:00,26.6,83.12,0.0,33.8,23.4,74.7,1010.0,29.9,24.1
2026-02-24 09:00:00,26.9,81.18,0.0,33.1,23.0,70.0,1011.0,14.4,24.1
2026-02-24 10:00:00,27.4,79.79,0.0,30.2,20.2,65.8,1011.0,6.5,24.1
2026-02-24 11:00:00,27.7,78.87,0.1,26.3,17.3,54.0,1010.0,14.4,24.1
2026-02-24 12:00:00,27.8,78.41,0.0,23.0,15.8,39.3,1009.0,95.7,24.1
2026-02-24 13:00:00,27.6,79.81,0.2,20.9,14.0,26.7,1008.0,41.2,16.6
2026-02-24 14:00:00,27.6,79.81,0.3,21.6,13.7,30.9,1008.0,19.1,15.7
2026-02-24 15:00:00,27.8,79.36,0.0,22.3,14.4,49.2,1008.0,8.8,17.0
2026-02-24 16:00:00,27.7,80.79,0.4,24.8,17.3,64.5,1008.0,12.0,16.9
2026-02-24 17:00:00,27.4,82.22,0.0,27.4,19.8,67.7,1008.0,46.6,24.1
2026-02-24 18:00:00,26.7,85.16,0.1,30.6,21.6,69.8,1009.0,41.6,16.5
2026-02-24 19:00:00,26.6,85.15,0.3,31.7,24.1,72.8,1010.0,12.6,14.4
2026-02-24 20:00:00,26.7,85.16,0.1,30.6,22.7,72.1,1011.0,29.8,14.8
2026-02-24 21:00:00,26.6,85.15,0.0,29.2,22.0,67.4,1011.0,5.3,24.1
2026-02-24 22:00:00,26.6,85.15,0.0,26.3,20.2,61.0,1011.0,5.0,24.1
2026-02-24 23:00:00,26.4,84.62,0.0,24.1,18.4,62.8,1011.0,25.3,24.1
2026-02-25 00:00:00,26.3,84.61,0.0,22.7,17.3,64.7,1011.0,82.7,24.1
2026-02-25 01:00:00,26.1,85.1,0.0,21.6,16.9,64.3,1010.0,57.7,24.1
2026-02-25 02:00:00,25.9,85.6,0.0,21.6,16.6,62.0,1010.0,5.0,24.1
2026-02-25 03:00:00,25.8,85.59,0.0,20.9,16.6,61.8,1010.0,10.0,24.1
2026-02-25 04:00:00,25.7,85.58,0.0,20.5,16.6,61.7,1010.0,100.0,24.1
2026-02-25 05:00:00,25.6,86.08,0.1,20.5,15.8,66.3,1010.0,100.0,18.2
